dataid,active_record,building_type,city,state,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,egauge_1s_min_time,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,water_ert_min_time,water_ert_max_time,water_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,number_of_nests,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines,energy_storage_system,energy_storage_system_l1,energy_storage_system_l2
3632,,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 01:00:00-05:00,2013-05-31 00:00:00-05:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-14 15:01:52-05:00,2013-05-10 15:56:14-05:00,61%,,,,2012-02-02,2013-05-31,2008.0,1720.0,1720.0,,,,,yes,South;West,6.125,3.185,2.94,,,,,,,,,,,,,yes,,,,,,,,
6498,yes,Single-Family Home 001 (Master),Austin,Texas,2014-07-01 00:00:00-05:00,2021-12-29 04:59:00-06:00,88%,2018-06-05 10:00:00-05:00,2021-12-22 22:00:00-06:00,99%,yes,yes,,,,,,yes,,,,,,yes,,,yes,,yes,,yes,,,yes,,yes,yes,yes,,yes,,,,,,,,,yes,,yes,yes,yes,yes,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,2015-12-08 13:46:00-06:00,2017-08-27 20:53:00-05:00,49%,,,,2019-11-13 10:11:00-06:00,2021-04-09 14:40:00-05:00,92%,2012-02-17,,1926.0,2164.0,1106.0,1058.0,0.0,0.0,0.0,,,,,,,,,yes,,,yes,yes,,yes,,,yes,,,,,,,,
1632,,Single-Family Home 001 (Master),Austin,Texas,2013-03-15 00:00:00-05:00,2018-10-10 02:59:00-05:00,99%,,,,yes,yes,yes,,,yes,,,,,,,,,,,yes,,,,yes,yes,yes,yes,,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,,,,,,,yes,,yes,yes,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2012-03-08,2018-11-15,,2244.0,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,CCET - UT Text,,,,,
5210,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 15:05:24-05:00,2013-05-10 13:57:21-05:00,98%,,,,2012-03-08,2019-12-17,1949.0,1027.0,1027.0,0.0,0.0,0.0,0.0,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,
3392,yes,Single-Family Home 001 (Master),Austin,Texas,2013-02-16 18:00:00-06:00,2021-12-29 04:59:00-06:00,91%,2019-03-15 19:00:00-05:00,2021-12-23 01:00:00-06:00,98%,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,2012-03-08,,1912.0,2053.0,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,CCET - Portal Only,,,,,
991,,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 01:00:00-05:00,2012-08-31 00:00:00-05:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,2012-03-19,2012-08-31,2010.0,2919.0,1401.0,1518.0,,,,yes,South;West,5.94,4.32,1.62,0.0,,,,,yes,,,,,,,yes,,,,,,,,
7856,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-19,2012-08-31,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
6979,,Single-Family Home 001 (Master),Austin,Texas,2012-05-11 01:00:00-05:00,2013-06-13 00:00:00-05:00,99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,2012-03-19,2013-06-13,2008.0,1946.0,1001.0,945.0,0.0,0.0,0.0,yes,South,4.255,4.255,0.0,,,,,,,,,,,,,yes,,,CCET - UT Text,,,,,
6112,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-19,2013-06-25,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,
7794,,Single-Family Home 001 (Master),Austin,Texas,2012-12-11 18:00:00-06:00,2017-09-22 00:00:00-05:00,80%,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:36-05:00,2017-06-01 19:37:58-05:00,70%,,,,2012-03-19,2017-09-22,2008.0,2345.0,1385.0,960.0,0.0,0.0,0.0,yes,South;West,6.29,3.51,2.78,0.0,,,,,,,,,,,,yes,,,CCET - Portal Only,,,,,
7117,,Single-Family Home 001 (Master),Austin,Texas,2014-05-29 00:00:00-05:00,2017-10-04 02:32:00-05:00,100%,,,,yes,,,,,yes,,yes,,,,,,,,,yes,,,,yes,yes,yes,,,,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,2012-04-11 18:52:33-05:00,2017-10-16 23:57:25-05:00,79%,,,,2012-03-19,2017-10-17,2007.0,2122.0,1162.0,960.0,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,
8059,,Single-Family Home 001 (Master),Austin,Texas,2014-08-23 00:00:00-05:00,2017-12-31 17:59:00-06:00,98%,,,,yes,,,,,yes,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,yes,,yes,,,,,,,,,yes,yes,yes,yes,,,,,,,yes,,,,,,,,,,,,yes,,yes,,,yes,,,,,,,,,,,,,2012-04-11 18:59:33-05:00,2018-03-06 23:47:51-06:00,63%,,,,2012-03-19,2018-03-07,2009.0,2006.0,1556.0,450.0,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,
8956,,Town Home,Austin,Texas,2013-02-28 18:00:00-06:00,2017-12-02 23:59:00-06:00,94%,,,,yes,,,,,yes,,yes,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,yes,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,2012-04-11 18:58:58-05:00,2013-05-10 16:29:02-05:00,100%,,,,2012-03-19,2019-06-08,2009.0,1240.0,620.0,620.0,0.0,0.0,0.0,,,,,,,,,,,,yes,,,,,,yes,,,CCET - Pricing Trial,,,,,
9248,,Single-Family Home 001 (Master),Austin,Texas,2013-11-15 18:00:00-06:00,2019-06-23 23:59:00-05:00,66%,2019-03-13 19:00:00-05:00,2019-06-23 23:00:00-05:00,100%,yes,yes,,,,yes,,,,,,,,,,,,,,,yes,yes,yes,,,yes,yes,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,yes,,,,,yes,,,,,,,,2012-04-12 17:47:45-05:00,2013-05-10 16:22:25-05:00,93%,,,,2012-03-19,2019-06-26,2007.0,3754.0,1920.0,1665.0,169.0,0.0,0.0,yes,,,,,,,,,,yes,,yes,,,,,yes,,,,,,,,
2072,,Single-Family Home 001 (Master),Austin,Texas,2012-05-15 19:00:00-05:00,2018-12-14 02:59:00-06:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:53-05:00,2020-03-31 22:32:10.679408-05:00,79%,,,,2012-03-19,2020-07-17,2008.0,3023.0,1473.0,1550.0,0.0,0.0,0.0,yes,South;West,5.0,2.25,2.75,,,,,,,,,,,,,yes,,,CCET - UT Text,,,,,
77,yes,Single-Family Home 001 (Master),Austin,Texas,2014-06-06 00:00:00-05:00,2021-12-29 02:59:00-06:00,72%,2019-03-01 18:00:00-06:00,2021-12-23 22:00:00-06:00,56%,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:45-05:00,2020-10-02 13:59:27.262346-05:00,83%,,,,2012-03-19,,2009.0,2669.0,1455.0,1214.0,,,,yes,South;West,3.7,1.085,1.085,,,,,,,,,,,,,yes,,,,,,,,
1413,yes,Town Home,Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:58:26-05:00,2013-05-10 16:29:32-05:00,100%,,,,2012-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
1791,yes,Single-Family Home 001 (Master),Austin,Texas,2014-03-13 00:00:00-05:00,2016-09-12 08:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:23:42-05:00,2020-10-08 18:22:15.754637-05:00,84%,,,,2012-03-19,,2008.0,2631.5,2631.5,0.0,0.0,0.0,0.0,yes,South,5.98,5.98,,,,,,,,,,,,,,yes,,,CCET - Control,,,,,
1947,yes,Single-Family Home 001 (Master),Austin,Texas,2013-08-22 19:00:00-05:00,2021-12-29 04:59:00-06:00,92%,2019-03-07 01:00:00-06:00,2021-12-23 07:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,yes,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,yes,,,,,,,,,,,,,2012-12-19 21:58:06-06:00,2013-01-23 10:16:26-06:00,14%,,,,2012-03-19,,1955.0,1419.0,1419.0,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,
3301,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:59:58-05:00,2019-03-22 19:19:29.209104-05:00,17%,,,,2012-03-19,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,
3849,yes,Single-Family Home 001 (Master),Austin,Texas,2014-08-28 00:00:00-05:00,2021-12-29 04:59:00-06:00,98%,2019-03-04 18:00:00-06:00,2021-12-27 20:00:00-06:00,96%,yes,,,,,yes,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,,2012-04-11 18:59:24-05:00,2020-10-08 16:54:53.550476-05:00,77%,,,,2012-03-19,,2009.0,2297.0,2297.0,,,,,yes,East,6.48,,0.0,6.48,,,,,,,yes,,,,,yes,,,,,,,,
4029,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:58:54-05:00,2020-10-06 22:11:25.384305-05:00,67%,,,,2012-03-19,,2008.0,3023.0,1473.0,1550.0,0.0,0.0,0.0,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,
4352,yes,Town Home,Austin,Texas,2012-05-23 19:00:00-05:00,2021-12-29 04:59:00-06:00,84%,2019-03-02 04:00:00-06:00,2021-12-23 22:00:00-06:00,100%,yes,,,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,2012-05-01 18:00:00-05:00,2015-10-28 23:51:00-05:00,14%,2012-04-11 18:55:01-05:00,2020-10-08 18:54:43.273509-05:00,89%,,,,2012-03-19,,2008.0,1946.0,1001.0,945.0,,,,yes,South;West,5.0,,2.5,,,,yes,,yes,,,,,,,yes,,,CCET - Pricing Trial,,,,,
4356,yes,Single-Family Home 001 (Master),Austin,Texas,2018-04-25 11:00:00-05:00,2021-12-29 04:59:00-06:00,97%,2018-04-25 11:00:00-05:00,2021-12-27 17:00:00-06:00,98%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,2012-04-11 18:59:36-05:00,2020-07-10 03:33:49.589122-05:00,80%,,,,2012-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
4514,yes,Single-Family Home 001 (Master),Austin,Texas,2013-06-27 00:00:00-05:00,2021-12-29 04:59:00-06:00,84%,2019-03-15 19:00:00-05:00,2021-12-25 21:00:00-06:00,98%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,yes,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,yes,,yes,,,,yes,,,,,,,yes,yes,,,,,yes,,,,,,,,,,2012-05-01 13:00:00-05:00,2019-10-18 05:56:00-05:00,8%,2012-04-11 18:52:39-05:00,2019-10-18 06:22:59.030632-05:00,91%,,,,2012-03-19,,2007.0,2122.0,1162.0,960.0,0.0,0.0,0.0,yes,South;West,6.11,3.76,2.35,,,,,,,,,,,,,yes,,,CCET - Portal Only,,,,,
5131,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:59:51-05:00,2020-08-10 19:09:57.190274-05:00,68%,,,,2012-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
7566,yes,Single-Family Home 001 (Master),Austin,Texas,2021-08-11 02:00:00-05:00,2021-09-10 01:59:00-05:00,100%,2021-08-11 02:00:00-05:00,2021-09-10 01:00:00-05:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,2012-04-11 18:59:48-05:00,2019-03-26 08:54:13.316825-05:00,26%,,,,2012-03-19,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,
7767,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2021-12-18 10:59:00-06:00,60%,2019-07-02 19:00:00-05:00,2021-12-18 08:00:00-06:00,32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:37-05:00,2020-07-10 03:53:44.694998-05:00,25%,,,,2012-03-19,,2008.0,1252.0,1252.0,0.0,0.0,0.0,0.0,yes,South,5.92,5.92,0.0,,,,,,,,,,,,,yes,,,CCET - Portal Only,,,,,
8086,yes,Single-Family Home 001 (Master),Austin,Texas,2014-01-13 18:00:00-06:00,2021-12-29 06:59:00-06:00,100%,2019-03-12 09:00:00-05:00,2021-12-23 11:00:00-06:00,100%,yes,,,,,yes,,,,,,,,,,,yes,,,,yes,,,yes,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,yes,,,yes,,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,,2012-04-11 18:59:50-05:00,2020-03-24 04:51:28.411180-05:00,72%,,,,2012-03-19,,2008.0,2919.0,1401.0,1518.0,0.0,0.0,0.0,yes,West,5.635,,5.635,,,,,,,,,,,,,yes,,,,,,,,
8419,yes,Single-Family Home 001 (Master),Austin,Texas,2012-08-17 19:00:00-05:00,2020-06-17 12:59:00-05:00,96%,2019-03-13 19:00:00-05:00,2020-06-17 12:00:00-05:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,,yes,yes,,,,yes,,,,,,yes,yes,,,,yes,yes,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,,2012-04-11 17:25:36-05:00,2013-05-10 16:27:44-05:00,98%,,,,2012-03-19,,2009.0,2962.0,1603.0,1359.0,,,,yes,South,4.07,4.07,0.0,0.0,,,,,,,,,,,,yes,,,CCET - Portal Only,,,,,
8911,yes,Town Home,Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:59:48-05:00,2016-06-15 04:21:59-05:00,26%,,,,2012-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
9278,yes,Single-Family Home 001 (Master),Austin,Texas,2014-04-08 19:00:00-05:00,2021-12-29 04:59:00-06:00,92%,2018-01-01 02:00:00-06:00,2021-12-29 04:00:00-06:00,97%,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,yes,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:02-05:00,2020-03-15 06:10:12.279821-05:00,83%,,,,2012-03-19,,2009.0,3015.0,1497.0,1518.0,0.0,0.0,0.0,yes,,6.9,,,,,,,,,yes,,,,,,yes,,,,,,,,
7304,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-23,2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
285,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-26,2014-02-01,2008.0,2919.0,1401.0,1518.0,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,
4874,yes,Single-Family Home 001 (Master),Austin,Texas,2013-06-25 19:00:00-05:00,2021-12-29 04:59:00-06:00,89%,2019-03-05 18:00:00-06:00,2021-12-29 04:00:00-06:00,100%,yes,yes,,,,yes,,,,,,,,,,,yes,,yes,,yes,yes,yes,,,yes,,yes,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:59-05:00,2020-07-15 15:42:27.526213-05:00,56%,,,,2012-03-26,,2010.0,2021.0,1383.0,638.0,0.0,0.0,0.0,yes,South;West,6.11,3.29,2.82,,,,,,yes,yes,,,yes,,,yes,,,,,,,,
5677,yes,Single-Family Home 001 (Master),Austin,Texas,2013-02-28 18:00:00-06:00,2021-12-29 06:59:00-06:00,100%,2019-03-08 18:00:00-06:00,2021-12-23 20:00:00-06:00,100%,yes,,,,,yes,,,,,,,,,,,yes,,,,,,,yes,,yes,,,,yes,,,,yes,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-04,,1948.0,996.0,,,,,,,,,,,,,,yes,,yes,yes,,,,,,yes,,,CCET - UT Text,,,,,
7641,,Single-Family Home 001 (Master),Austin,Texas,2014-05-28 19:00:00-05:00,2018-02-21 10:59:00-06:00,81%,,,,yes,,,,,,,,yes,,,,,,,,yes,,,,yes,yes,yes,,,yes,,yes,,yes,,,,,,yes,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,2012-04-17 18:57:43-05:00,2013-05-10 16:29:22-05:00,100%,,,,2012-04-17,2019-09-03,2008.0,2122.0,1162.0,960.0,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,
946,yes,Single-Family Home 001 (Master),Austin,Texas,2014-04-25 00:00:00-05:00,2021-12-29 04:59:00-06:00,100%,2019-03-05 18:00:00-06:00,2021-12-29 04:00:00-06:00,100%,yes,,,,,yes,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,yes,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,2012-04-17 18:59:56-05:00,2013-05-10 16:29:42-05:00,99%,,,,2012-04-17,,2009.0,2074.0,1008.0,1066.0,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,,yes,,,CCET - Control,,,,,
1473,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-17 18:58:51-05:00,2013-05-10 16:29:30-05:00,100%,,,,2012-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
6773,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-17 18:59:29-05:00,2015-01-08 11:42:21-06:00,39%,,,,2012-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
6524,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-19,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,yes,,,,,,,,
3146,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-26,2013-01-04,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,
7510,,Single-Family Home 001 (Master),Austin,Texas,2012-08-17 19:00:00-05:00,2016-07-27 00:59:00-05:00,99%,,,,yes,yes,,,,yes,,yes,yes,yes,yes,yes,,,,,yes,,,,,,yes,,,yes,yes,,,yes,,,,,,,yes,,,,yes,,,,,,yes,,,yes,,,yes,,,,,,,,yes,,,,,yes,,,,,,yes,,,,,,,,,,,,,2012-04-26,2019-01-31,1991.0,3780.0,1939.0,1841.0,0.0,0.0,0.0,yes,,6.24,,,,,,yes,,yes,yes,,,,,,yes,,,,,,,,
4641,,Single-Family Home 001 (Master),Austin,Texas,2012-12-12 18:00:00-06:00,2017-08-28 05:41:00-05:00,100%,,,,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,2012-04-26,2019-02-01,2009.0,1518.0,759.0,759.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,yes,,,CCET - Pricing Trial,,,,,
8292,yes,Single-Family Home 001 (Master),Austin,Texas,2013-02-16 18:00:00-06:00,2021-12-29 04:59:00-06:00,100%,2019-03-13 08:32:00-05:00,2021-12-22 17:00:00-06:00,99%,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,2012-04-26 18:59:33-05:00,2013-05-10 16:28:08-05:00,100%,2019-11-25 11:04:00-06:00,2021-03-06 00:17:00-06:00,63%,2012-04-26,,2012.0,2377.0,1508.0,869.0,0.0,0.0,0.0,,,,,,,2.0,,yes,,yes,yes,yes,yes,yes,,,yes,,,,,,,,
9849,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-30 18:58:41-05:00,2020-01-29 17:02:41.067317-06:00,58%,,,,2012-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
9830,,Single-Family Home 001 (Master),Austin,Texas,2012-09-27 01:00:00-05:00,2014-07-20 18:59:00-05:00,100%,,,,yes,,,,,,,yes,yes,,,,,yes,,,yes,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-01,2014-07-21,1968.0,1905.0,1905.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,yes,,,CCET - UT Text,,,,,
7881,yes,Single-Family Home 001 (Master),Austin,Texas,2014-09-06 19:00:00-05:00,2014-11-20 17:59:00-06:00,100%,,,,yes,,,,,yes,,yes,,,,,,,,,yes,,,,,,yes,,,yes,,,,yes,,,,,,,yes,,yes,yes,yes,yes,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2012-05-01,,1972.0,1411.0,1411.0,,,,,,,,,,,,,,,,,,,,,,yes,,,CCET - UT Text,,,,,
6826,,Single-Family Home 001 (Master),Austin,Texas,2013-03-22 00:00:00-05:00,2014-09-21 18:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2012-05-02,2014-10-31,2005.0,1248.0,514.0,734.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,yes,,,CCET - Portal Only,,,,,
